location_key,country_code,country_name,year,min_new_confirmed,max_new_confirmed,avg_new_confirmed,median_new_confirmed,min_new_deceased,max_new_deceased,avg_new_deceased,median_new_deceased,min_new_recovered,max_new_recovered,avg_new_recovered,median_new_recovered,min_new_tested,max_new_tested,avg_new_tested,median_new_tested,min_new_persons_vaccinated,max_new_persons_vaccinated,avg_new_persons_vaccinated,median_new_persons_vaccinated,min_new_persons_fully_vaccinated,max_new_persons_fully_vaccinated,avg_new_persons_fully_vaccinated,median_new_persons_fully_vaccinated,min_new_persons_vaccinated_pfizer,max_new_persons_vaccinated_pfizer,avg_new_persons_vaccinated_pfizer,median_new_persons_vaccinated_pfizer,min_new_persons_fully_vaccinated_pfizer,max_new_persons_fully_vaccinated_pfizer,avg_new_persons_fully_vaccinated_pfizer,median_new_persons_fully_vaccinated_pfizer,min_new_persons_vaccinated_moderna,max_new_persons_vaccinated_moderna,avg_new_persons_vaccinated_moderna,median_new_persons_vaccinated_moderna,min_new_persons_fully_vaccinated_moderna,max_new_persons_fully_vaccinated_moderna,avg_new_persons_fully_vaccinated_moderna,median_new_persons_fully_vaccinated_moderna,min_new_persons_vaccinated_janssen,max_new_persons_vaccinated_janssen,avg_new_persons_vaccinated_janssen,median_new_persons_vaccinated_janssen,min_new_persons_fully_vaccinated_janssen,max_new_persons_fully_vaccinated_janssen,avg_new_persons_fully_vaccinated_janssen,median_new_persons_fully_vaccinated_janssen,min_new_persons_vaccinated_sinovac,max_new_persons_vaccinated_sinovac,avg_new_persons_vaccinated_sinovac,median_new_persons_vaccinated_sinovac,min_new_persons_fully_vaccinated_sinovac,max_new_persons_fully_vaccinated_sinovac,avg_new_persons_fully_vaccinated_sinovac,median_new_persons_fully_vaccinated_sinovac
CG,CG,Republic of the Congo,2021,0.0,313.0,46.10344827586207,0.0,0.0,12.0,1.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94681.0,20985.827586206895,15011.0,0.0,29016.0,2411.2758620689656,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG,CG,Republic of the Congo,2022,0.0,7.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52979.0,8097.111111111111,967.0,0.0,408302.0,57573.88888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH,CH,Switzerland,2020,1721.0,5623.0,3700.818181818182,4210.0,63.0,97.0,84.45454545454545,84.0,0.0,0.0,0.0,0.0,12804.0,46436.0,28694.636363636364,28896.0,0.0,1664.0,570.8181818181819,264.0,0.0,4.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH,CH,Switzerland,2021,59.0,19746.0,2456.8931506849317,1430.0,0.0,76.0,11.876712328767123,7.0,0.0,0.0,0.0,0.0,6891.0,77634.0,30384.728767123288,28272.0,1.0,63914.0,16329.64109589041,11369.0,0.0,62090.0,15974.69589041096,12242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH,CH,Switzerland,2022,503.0,48332.0,10600.094117647059,4838.0,0.0,28.0,6.294117647058823,4.0,0.0,0.0,0.0,0.0,3022.0,125734.0,30699.360784313725,14734.0,0.0,3425.0,285.25882352941176,78.0,0.0,5606.0,532.9450980392157,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CI,CI,Ivory Coast,2021,0.0,811.0,115.5273631840796,58.0,0.0,14.0,1.9900497512437811,1.0,0.0,0.0,0.0,0.0,0.0,5175.0,2473.81592039801,2482.0,0.0,1644476.0,24630.721393034826,4195.0,0.0,656522.0,9398.298507462687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CI,CI,Ivory Coast,2022,0.0,1434.0,256.04,18.0,0.0,5.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,8463.0,1905.12,0.0,0.0,1240002.0,230839.2,34201.0,0.0,1561121.0,266211.88,67134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CK,CK,Cook Islands,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928.0,706.5,272.0,0.0,5278.0,1039.0833333333333,462.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CK,CK,Cook Islands,2022,0.0,169.0,40.45454545454545,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0,199.27272727272728,62.0,6.0,1454.0,198.8181818181818,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CL,CL,Chile,2020,1711.0,2564.0,2297.5,2457.5,39.0,75.0,53.75,50.5,0.0,0.0,0.0,0.0,23491.0,48273.0,36768.0,37654.0,0.0,4779.0,2057.0,1724.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CL,CL,Chile,2021,273.0,9171.0,3277.4591549295774,2677.0,0.0,316.0,61.53521126760563,40.0,0.0,0.0,0.0,0.0,20338.0,86435.0,56887.957746478874,59732.0,0.0,272477.0,48730.20281690141,23196.0,0.0,272566.0,46610.343661971834,20985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CL,CL,Chile,2022,993.0,38446.0,10115.91796875,7574.5,0.0,11447.0,84.79296875,27.0,0.0,0.0,0.0,0.0,0.0,141234.0,49175.45703125,52587.0,2.0,20712.0,2957.20703125,1473.0,1.0,29651.0,4389.2734375,2309.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CM,CM,Cameroon,2021,0.0,1226.0,64.40816326530613,0.0,0.0,40.0,1.2040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202786.0,17022.69387755102,6176.0,0.0,244924.0,13443.632653061224,2465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CM,CM,Cameroon,2022,0.0,174.0,33.0,0.0,0.0,3.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,273963.0,56596.769230769234,4654.0,467.0,235134.0,43616.692307692305,3676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN,CN,China,2020,79.0,114.0,96.5,96.5,2.0,2.0,2.0,2.0,102.0,113.0,107.5,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN,CN,China,2021,11.0,1636.0,112.64189189189189,60.0,0.0,153.0,3.8513513513513513,0.0,0.0,9032.0,82.26351351351352,42.0,0.0,0.0,0.0,0.0,0.0,450500000.0,2155293.918918919,0.0,0.0,112393000.0,1453942.5675675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN,CN,China,2022,15.0,436310.0,28427.65625,19020.5,-35.0,476.0,83.109375,48.5,-308.0,25446.0,817.85546875,284.0,0.0,0.0,0.0,0.0,0.0,3235000.0,167210.9375,0.0,0.0,5587000.0,247042.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,CO,Colombia,2021,604.0,34175.0,9279.67843137255,4176.0,51.0,716.0,269.0,163.0,29.0,51453.0,9145.682352941176,4609.0,21646.0,127781.0,57998.59607843137,50359.0,0.0,7664236.0,147466.81568627452,97572.0,0.0,686477.0,110943.50980392157,80721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,CO,Colombia,2022,0.0,38872.0,9382.12658227848,3731.0,0.0,273.0,105.79746835443038,99.0,0.0,37802.0,4571.291139240507,0.0,0.0,131614.0,42242.898734177215,33896.0,0.0,225636.0,54186.94936708861,41989.0,5292.0,335038.0,103240.21518987342,89353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR,CR,Costa Rica,2020,1048.0,1048.0,1048.0,1048.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,2933.0,2933.0,2933.0,2933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR,CR,Costa Rica,2021,51.0,2884.0,737.9074074074074,577.0,0.0,34.0,14.0,12.0,0.0,0.0,0.0,0.0,1405.0,9922.0,4828.074074074074,4431.0,156.0,590737.0,73053.27777777778,49367.5,0.0,289532.0,64909.648148148146,44256.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR,CR,Costa Rica,2022,0.0,16010.0,2273.0,528.0,0.0,50.0,8.62962962962963,5.0,0.0,0.0,0.0,0.0,0.0,16207.0,7902.481481481482,8814.0,0.0,43304.0,19211.25925925926,18911.0,2607.0,44813.0,25426.296296296296,32466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU,CU,Cuba,2021,58.0,9907.0,3668.4863636363634,2096.5,0.0,98.0,32.61818181818182,15.0,0.0,0.0,0.0,0.0,0.0,38826.0,5526.404545454546,0.0,0.0,385908.0,47177.068181818184,19946.5,0.0,348581.0,43296.95,30041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU,CU,Cuba,2022,0.0,6456.0,586.1391304347826,105.0,0.0,8.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300.0,1096.291304347826,499.5,0.0,12437.0,1379.1521739130435,480.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CV,CV,Cape Verde,2021,3.0,357.0,63.642857142857146,42.0,0.0,5.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1532.0,545.0238095238095,482.0,0.0,36343.0,7209.571428571428,4756.5,0.0,23410.0,6030.619047619048,3763.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CV,CV,Cape Verde,2022,0.0,1005.0,71.38095238095238,4.0,0.0,2.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,226.33333333333334,0.0,126.0,22199.0,2550.1428571428573,290.0,111.0,17902.0,2496.5714285714284,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CW,CW,Curaçao,2021,0.0,1232.0,40.84285714285714,4.0,0.0,14.0,0.5285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7950.0,423.7142857142857,165.0,0.0,3895.0,440.03809523809525,243.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CW,CW,Curaçao,2022,0.0,2675.0,106.04060913705584,0.0,0.0,7.0,0.4416243654822335,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,93.68020304568527,0.0,0.0,291.0,20.746192893401016,9.0,0.0,235.0,16.3248730964467,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,CY,Cyprus,2021,33.0,1152.0,378.90845070422534,263.0,0.0,6.0,1.4225352112676057,1.0,0.0,0.0,0.0,0.0,6158.0,123495.0,53646.18309859155,53848.0,0.0,42241.0,4485.838028169014,2966.5,0.0,22595.0,4266.387323943662,3107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,CY,Cyprus,2022,0.0,3611.0,2073.3611111111113,2348.0,0.0,16.0,3.0555555555555554,3.0,0.0,0.0,0.0,0.0,0.0,139885.0,78093.38888888889,99405.0,0.0,9459.0,790.4722222222222,44.5,0.0,9047.0,1046.3333333333333,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ,CZ,Czech Republic,2020,3803.0,17147.0,12384.4,13348.0,108.0,150.0,130.0,131.0,3204.0,11034.0,6788.2,7295.0,10483.0,36075.0,27621.6,28202.0,1286.0,3515.0,2377.4,2303.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ,CZ,Czech Republic,2021,42.0,27938.0,4800.580821917808,2222.0,0.0,238.0,66.66849315068494,37.0,40.0,27020.0,4763.87397260274,2064.0,4464.0,114113.0,32778.40273972603,29236.0,3.0,84054.0,18682.569863013698,11414.0,0.0,89727.0,17143.0301369863,8789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ,CZ,Czech Republic,2022,29.0,57247.0,6146.03488372093,2278.0,0.0,65.0,17.7984496124031,12.0,52.0,56937.0,6382.779069767442,2471.5,418.0,156559.0,23196.294573643412,5921.5,1.0,7883.0,553.5697674418604,136.5,1.0,10037.0,853.4922480620155,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,DE,Germany,2020,10270.0,31055.0,20843.6,19592.0,419.0,1296.0,928.2,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64088.0,36419.8,49939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,DE,Germany,2021,208.0,75734.0,14917.016438356164,10022.0,0.0,1042.0,182.813698630137,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.0,1095873.0,171297.55890410958,101429.0,0.0,1021861.0,162000.13698630137,82047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,DE,Germany,2022,4079.0,307873.0,99201.2890625,81225.5,0.0,359.0,118.93359375,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,62477.0,7981.94921875,1539.5,100.0,134928.0,16859.265625,2942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJ,DJ,Djibouti,2021,0.0,48.0,11.25,5.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18981.0,2365.6666666666665,894.0,0.0,10171.0,2132.6666666666665,1241.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJ,DJ,Djibouti,2022,0.0,105.0,5.931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,11.068965517241379,0.0,0.0,84932.0,6455.482758620689,3419.0,0.0,57568.0,6185.793103448276,3551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DK,DK,Denmark,2020,1203.0,4387.0,2646.0555555555557,2817.5,7.0,33.0,20.22222222222222,19.5,0.0,0.0,0.0,0.0,32021.0,168293.0,102100.33333333333,113688.0,0.0,10115.0,1697.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DK,DK,Denmark,2021,145.0,23866.0,1804.9205479452055,760.0,0.0,39.0,5.30958904109589,2.0,0.0,0.0,0.0,0.0,21507.0,269142.0,118002.4712328767,114558.0,208.0,92565.0,12966.37808219178,7484.0,0.0,57299.0,12523.978082191781,5967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DK,DK,Denmark,2022,0.0,55120.0,9666.456692913385,2140.5,0.0,50.0,14.55511811023622,11.0,0.0,0.0,0.0,0.0,0.0,259877.0,43333.78346456693,7603.0,1.0,3853.0,211.04724409448818,52.0,3.0,13915.0,827.5551181102362,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM,DM,Dominica,2021,0.0,310.0,23.576271186440678,0.0,0.0,5.0,0.2542372881355932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.0,498.7457627118644,235.0,0.0,4505.0,462.3898305084746,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM,DM,Dominica,2022,0.0,968.0,61.80487804878049,0.0,0.0,2.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,937.0,22.853658536585368,0.0,0.0,1304.0,84.04878048780488,32.0,0.0,822.0,71.90243902439025,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DO,DO,Dominican Republic,2021,0.0,1784.0,613.611320754717,566.0,0.0,18.0,3.7471698113207546,3.0,0.0,0.0,0.0,0.0,0.0,7054.0,388.2792452830189,0.0,0.0,245953.0,26183.381132075472,11714.0,0.0,545605.0,21302.611320754717,10295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DO,DO,Dominican Republic,2022,0.0,7439.0,911.6271929824561,301.5,0.0,7.0,0.5745614035087719,0.0,0.0,0.0,0.0,0.0,0.0,16036.0,1073.1447368421052,0.0,42.0,15184.0,1481.390350877193,643.0,77.0,12135.0,1491.298245614035,735.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZ,DZ,Algeria,2021,81.0,515.0,194.45,179.5,2.0,27.0,7.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346279.0,353036.85,37870.0,0.0,2275188.0,244211.4,29685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZ,DZ,Algeria,2022,0.0,585.0,157.5,19.0,0.0,11.0,3.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378199.0,97424.25,29016.0,0.0,370474.0,109018.25,53586.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC,EC,Ecuador,2021,0.0,5913.0,938.8449848024316,669.0,0.0,8786.0,57.58358662613982,20.0,0.0,0.0,0.0,0.0,0.0,13171.0,3707.9908814589667,3686.0,0.0,405615.0,43235.82674772036,22096.0,0.0,713371.0,38572.84498480243,14924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC,EC,Ecuador,2022,0.0,11090.0,1906.0260869565218,923.5,0.0,409.0,9.2,2.0,0.0,0.0,0.0,0.0,0.0,20964.0,3550.8478260869565,2685.5,49.0,210165.0,4403.169565217391,1364.0,110.0,68685.0,6077.126086956522,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE,EE,Estonia,2020,418.0,965.0,601.8,476.0,0.0,13.0,5.6,5.0,0.0,0.0,0.0,0.0,3015.0,6632.0,4688.2,4422.0,0.0,1013.0,456.8,367.0,0.0,24.0,13.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
