location_key,YEAR,country_code,country_name,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,X4
LT,2020,LT,Lithuania,0,149105.0,1893.0,0.0,1646429.0,149105.0,1893.0,0.0,1646429.0,2794184.0,1295591.0,1498593.0,895831.0,1891013.0,537563.0,3137690.0,44.7,0.839,292389.0,266287.0,345322.0,350470.0,374254.0,425044.0,343396.0,235483.0,161539.0,589.2342809206552
LT,2021,LT,Lithuania,0,378801.0,5541.0,0.0,5265312.0,527906.0,7434.0,0.0,6911741.0,2794184.0,1295591.0,1498593.0,895831.0,1891013.0,537563.0,3137690.0,44.7,0.839,292389.0,266287.0,345322.0,350470.0,374254.0,425044.0,343396.0,235483.0,161539.0,1884.3827035012725
LT,2022,LT,Lithuania,0,704461.0,1867.0,0.0,1806445.0,1232367.0,9301.0,0.0,8718186.0,2794184.0,1295591.0,1498593.0,895831.0,1891013.0,537563.0,3137690.0,44.7,0.839,292389.0,266287.0,345322.0,350470.0,374254.0,425044.0,343396.0,235483.0,161539.0,646.5018051781844
LU,2020,LU,Luxembourg,0,46736.0,509.0,0.0,787441.0,46736.0,509.0,0.0,1651995.0,613894.0,308720.0,305174.0,54408.0,565488.0,2159137.0,3137690.0,235.1,0.916,65947.0,65866.0,84163.0,95974.0,92360.0,87825.0,60143.0,37334.0,24282.0,1282.698641785064
LU,2021,LU,Luxembourg,0,58282.0,407.0,0.0,2172369.0,105018.0,916.0,0.0,3824364.0,613894.0,308720.0,305174.0,54408.0,565488.0,2159137.0,3137690.0,235.1,0.916,65947.0,65866.0,84163.0,95974.0,92360.0,87825.0,60143.0,37334.0,24282.0,3538.6711712445467
LU,2022,LU,Luxembourg,0,183509.0,210.0,0.0,475537.0,288527.0,1126.0,0.0,4299901.0,613894.0,308720.0,305174.0,54408.0,565488.0,2159137.0,3137690.0,235.1,0.916,65947.0,65866.0,84163.0,95974.0,92360.0,87825.0,60143.0,37334.0,24282.0,774.6239578819795
LV,2020,LV,Latvia,0,41929.0,668.0,0.0,880975.0,41929.0,668.0,0.0,880975.0,1919968.0,884909.0,1035059.0,607846.0,1304943.0,633820.0,3137690.0,30.4,0.819,204389.0,189618.0,210869.0,266944.0,258763.0,270667.0,240208.0,170997.0,107513.0,458.84879331322185
LV,2021,LV,Latvia,0,235092.0,3911.0,0.0,4677188.0,277021.0,4579.0,0.0,5558163.0,1919968.0,884909.0,1035059.0,607846.0,1304943.0,633820.0,3137690.0,30.4,0.819,204389.0,189618.0,210869.0,266944.0,258763.0,270667.0,240208.0,170997.0,107513.0,2436.076017933632
LV,2022,LV,Latvia,0,634981.0,1386.0,0.0,1705403.0,912002.0,5965.0,0.0,7263566.0,1919968.0,884909.0,1035059.0,607846.0,1304943.0,633820.0,3137690.0,30.4,0.819,204389.0,189618.0,210869.0,266944.0,258763.0,270667.0,240208.0,170997.0,107513.0,888.2455332588877
LY,2020,LY,Libya,0,100744.0,1487.0,0.0,440187.0,100744.0,1487.0,0.0,0.0,6871287.0,3468737.0,3402550.0,1328855.0,5448597.0,1160918.0,1160918.0,3.905,0.706,1285421.0,1185744.0,1095416.0,1163468.0,1049200.0,617154.0,284259.0,138926.0,51699.0,64.06179802997603
LY,2021,LY,Libya,0,287990.0,4223.0,0.0,1228616.0,388734.0,5710.0,0.0,0.0,6871287.0,3468737.0,3402550.0,1328855.0,5448597.0,1160918.0,1160918.0,3.905,0.706,1285421.0,1185744.0,1095416.0,1163468.0,1049200.0,617154.0,284259.0,138926.0,51699.0,178.80434917068666
LY,2022,LY,Libya,0,118175.0,727.0,0.0,311734.0,506909.0,6437.0,0.0,0.0,6871287.0,3468737.0,3402550.0,1328855.0,5448597.0,1160918.0,1160918.0,3.905,0.706,1285421.0,1185744.0,1095416.0,1163468.0,1049200.0,617154.0,284259.0,138926.0,51699.0,45.36762909190083
MA,2020,MA,Morocco,0,440970.0,7425.0,0.0,4398413.0,440970.0,7425.0,0.0,4473704.0,36910558.0,18316887.0,18593671.0,13496743.0,22975026.0,3716093.0,7941338.0,82.703,0.667,6752615.0,6097196.0,5883278.0,5606356.0,4452432.0,3743784.0,2735019.0,1197078.0,442800.0,119.16408849738875
MA,2021,MA,Morocco,0,524450.0,7426.0,0.0,4934270.0,965420.0,14851.0,0.0,9899598.0,36910558.0,18316887.0,18593671.0,13496743.0,22975026.0,3716093.0,7941338.0,82.703,0.667,6752615.0,6097196.0,5883278.0,5606356.0,4452432.0,3743784.0,2735019.0,1197078.0,442800.0,133.6818045395033
MA,2022,MA,Morocco,0,299291.0,1425.0,0.0,1155022.0,1264711.0,16276.0,0.0,11738659.0,36910558.0,18316887.0,18593671.0,13496743.0,22975026.0,3716093.0,7941338.0,82.703,0.667,6752615.0,6097196.0,5883278.0,5606356.0,4452432.0,3743784.0,2735019.0,1197078.0,442800.0,31.292455670813755
MC,2020,MC,Monaco,0,885.0,3.0,0.0,0.0,885.0,3.0,0.0,0.0,39244.0,11648.0,12406.0,0.0,38964.0,2159137.0,3137690.0,26338.255,0.735,1599.0,2211.0,2292.0,2094.0,2662.0,3531.0,3488.0,3275.0,2903.0,0.0
MC,2021,MC,Monaco,0,4325.0,36.0,0.0,0.0,5210.0,39.0,0.0,0.0,39244.0,11648.0,12406.0,0.0,38964.0,2159137.0,3137690.0,26338.255,0.735,1599.0,2211.0,2292.0,2094.0,2662.0,3531.0,3488.0,3275.0,2903.0,0.0
MC,2022,MC,Monaco,0,9261.0,24.0,0.0,0.0,14471.0,63.0,0.0,0.0,39244.0,11648.0,12406.0,0.0,38964.0,2159137.0,3137690.0,26338.255,0.735,1599.0,2211.0,2292.0,2094.0,2662.0,3531.0,3488.0,3275.0,2903.0,0.0
MD,2020,MD,Moldova,0,145258.0,3155.0,0.0,195496.0,145258.0,3155.0,0.0,0.0,4033963.0,1931953.0,2102010.0,1522135.0,1135502.0,504342.0,3137690.0,122.799,0.693,424058.0,419286.0,570833.0,773876.0,562808.0,521015.0,488289.0,184989.0,88809.0,48.46251688476072
MD,2021,MD,Moldova,0,231176.0,7129.0,0.0,1852284.0,376434.0,10284.0,0.0,0.0,4033963.0,1931953.0,2102010.0,1522135.0,1135502.0,504342.0,3137690.0,122.799,0.693,424058.0,419286.0,570833.0,773876.0,562808.0,521015.0,488289.0,184989.0,88809.0,459.1722829386388
MD,2022,MD,Moldova,0,206749.0,1524.0,0.0,512557.0,583183.0,11808.0,0.0,0.0,4033963.0,1931953.0,2102010.0,1522135.0,1135502.0,504342.0,3137690.0,122.799,0.693,424058.0,419286.0,570833.0,773876.0,562808.0,521015.0,488289.0,184989.0,88809.0,127.0604118084375
ME,2020,ME,Montenegro,0,48544.0,682.0,0.0,0.0,48544.0,682.0,0.0,0.0,622182.0,307712.0,314470.0,204372.0,417765.0,2159137.0,3137690.0,45.7,0.802,74464.0,77613.0,79498.0,90519.0,82794.0,82291.0,75972.0,38778.0,20253.0,0.0
ME,2021,ME,Montenegro,0,123423.0,1729.0,0.0,0.0,171967.0,2411.0,0.0,0.0,622182.0,307712.0,314470.0,204372.0,417765.0,2159137.0,3137690.0,45.7,0.802,74464.0,77613.0,79498.0,90519.0,82794.0,82291.0,75972.0,38778.0,20253.0,0.0
ME,2022,ME,Montenegro,0,105838.0,367.0,0.0,0.0,277805.0,2778.0,0.0,0.0,622182.0,307712.0,314470.0,204372.0,417765.0,2159137.0,3137690.0,45.7,0.802,74464.0,77613.0,79498.0,90519.0,82794.0,82291.0,75972.0,38778.0,20253.0,0.0
MG,2020,MG,Madagascar,0,17767.0,262.0,0.0,28934.0,17767.0,262.0,0.0,101223.0,27691019.0,13814619.0,13876400.0,16758458.0,10210849.0,3210386.0,3210386.0,47.596,0.519,7762937.0,6342928.0,4898736.0,3370908.0,2387858.0,1539765.0,915208.0,359863.0,112816.0,1.044887513890334
MG,2021,MG,Madagascar,0,34667.0,805.0,0.0,96542.0,52434.0,1067.0,0.0,331121.0,27691019.0,13814619.0,13876400.0,16758458.0,10210849.0,3210386.0,3210386.0,47.596,0.519,7762937.0,6342928.0,4898736.0,3370908.0,2387858.0,1539765.0,915208.0,359863.0,112816.0,3.486401132439366
MG,2022,MG,Madagascar,0,14218.0,343.0,0.0,0.0,66652.0,1410.0,0.0,451753.0,27691019.0,13814619.0,13876400.0,16758458.0,10210849.0,3210386.0,3210386.0,47.596,0.519,7762937.0,6342928.0,4898736.0,3370908.0,2387858.0,1539765.0,915208.0,359863.0,112816.0,0.0
MH,2020,MH,Marshall Islands,0,4.0,0.0,0.0,94.0,4.0,0.0,0.0,94.0,59194.0,28373.0,27502.0,13277.0,45514.0,2159137.0,3137690.0,328.856,0.708,12296.0,11723.0,8779.0,9206.0,5768.0,3943.0,2748.0,1112.0,301.0,1.587998783660506
MH,2021,MH,Marshall Islands,0,0.0,0.0,0.0,3090.0,4.0,0.0,0.0,3184.0,59194.0,28373.0,27502.0,13277.0,45514.0,2159137.0,3137690.0,328.856,0.708,12296.0,11723.0,8779.0,9206.0,5768.0,3943.0,2748.0,1112.0,301.0,52.201236611818764
MH,2022,MH,Marshall Islands,0,15176.0,17.0,0.0,0.0,15180.0,17.0,0.0,0.0,59194.0,28373.0,27502.0,13277.0,45514.0,2159137.0,3137690.0,328.856,0.708,12296.0,11723.0,8779.0,9206.0,5768.0,3943.0,2748.0,1112.0,301.0,0.0
MK,2020,MK,Macedonia,0,83743.0,2510.0,0.0,399355.0,83743.0,2510.0,0.0,402481.0,2077132.0,1040200.0,1036932.0,870719.0,1212740.0,589751.0,3137690.0,83.4,0.735,227724.0,231901.0,292309.0,325743.0,297514.0,281928.0,235923.0,131705.0,52206.0,192.26269683390368
MK,2021,MK,Macedonia,0,141732.0,5475.0,0.0,347222.0,225475.0,7985.0,0.0,1511884.0,2077132.0,1040200.0,1036932.0,870719.0,1212740.0,589751.0,3137690.0,83.4,0.735,227724.0,231901.0,292309.0,325743.0,297514.0,281928.0,235923.0,131705.0,52206.0,167.16414748797862
MK,2022,MK,Macedonia,0,116414.0,1531.0,0.0,52754.0,341889.0,9516.0,0.0,2074132.0,2077132.0,1040200.0,1036932.0,870719.0,1212740.0,589751.0,3137690.0,83.4,0.735,227724.0,231901.0,292309.0,325743.0,297514.0,281928.0,235923.0,131705.0,52206.0,25.39751927176511
ML,2020,ML,Mali,0,7201.0,271.0,0.0,0.0,7201.0,271.0,0.0,0.0,20250834.0,10145174.0,10105660.0,11178343.0,8479688.0,2529328.0,2529328.0,16.596,0.427,6760319.0,5009462.0,3203818.0,2160455.0,1485961.0,849119.0,501291.0,231083.0,49326.0,0.0
ML,2021,ML,Mali,0,14177.0,397.0,0.0,0.0,21378.0,668.0,0.0,0.0,20250834.0,10145174.0,10105660.0,11178343.0,8479688.0,2529328.0,2529328.0,16.596,0.427,6760319.0,5009462.0,3203818.0,2160455.0,1485961.0,849119.0,501291.0,231083.0,49326.0,0.0
ML,2022,ML,Mali,0,11007.0,71.0,0.0,605.0,32385.0,739.0,0.0,708110.0,20250834.0,10145174.0,10105660.0,11178343.0,8479688.0,2529328.0,2529328.0,16.596,0.427,6760319.0,5009462.0,3203818.0,2160455.0,1485961.0,849119.0,501291.0,231083.0,49326.0,0.029875312789586838
MM,2020,MM,Myanmar,0,125616.0,2711.0,0.0,1759498.0,125616.0,2711.0,0.0,1833995.0,54409794.0,26220190.0,28189604.0,37371327.0,16674093.0,5243989.0,6649810.0,83.286,0.578,9021261.0,9916644.0,9163081.0,8072999.0,7219970.0,5573219.0,3603964.0,1423030.0,415626.0,32.33789122598038
MM,2021,MM,Myanmar,0,405409.0,16563.0,0.0,2484638.0,531025.0,19274.0,0.0,4791847.0,54409794.0,26220190.0,28189604.0,37371327.0,16674093.0,5243989.0,6649810.0,83.286,0.578,9021261.0,9916644.0,9163081.0,8072999.0,7219970.0,5573219.0,3603964.0,1423030.0,415626.0,45.665271219369075
MM,2022,MM,Myanmar,0,86714.0,170.0,0.0,412324.0,617739.0,19444.0,0.0,8332037.0,54409794.0,26220190.0,28189604.0,37371327.0,16674093.0,5243989.0,6649810.0,83.286,0.578,9021261.0,9916644.0,9163081.0,8072999.0,7219970.0,5573219.0,3603964.0,1423030.0,415626.0,7.578120953738586
MN,2020,MN,Mongolia,0,1242.0,1.0,0.0,509069.0,1242.0,1.0,0.0,618748.0,3278292.0,1615039.0,1663253.0,1014541.0,2210626.0,1552654.0,1552654.0,2.11,0.741,737475.0,500443.0,500016.0,564280.0,423046.0,314052.0,158362.0,59889.0,20729.0,155.28482514675324
MN,2021,MN,Mongolia,0,692304.0,1986.0,0.0,4863380.0,693546.0,1987.0,0.0,6392729.0,3278292.0,1615039.0,1663253.0,1014541.0,2210626.0,1552654.0,1552654.0,2.11,0.741,737475.0,500443.0,500016.0,564280.0,423046.0,314052.0,158362.0,59889.0,20729.0,1483.5103157375852
MN,2022,MN,Mongolia,0,288072.0,143.0,0.0,117744.0,981618.0,2130.0,0.0,7408778.0,3278292.0,1615039.0,1663253.0,1014541.0,2210626.0,1552654.0,1552654.0,2.11,0.741,737475.0,500443.0,500016.0,564280.0,423046.0,314052.0,158362.0,59889.0,20729.0,35.91626371293344
MO,2020,MO,Macau,0,36.0,0.0,41.0,0.0,46.0,0.0,46.0,0.0,649342.0,312100.0,337242.0,0.0,640445.0,642090.0,3137690.0,21717.124,0.735,68817.0,46834.0,88332.0,129802.0,93402.0,99615.0,78994.0,29881.0,13665.0,0.0
MO,2021,MO,Macau,0,33.0,0.0,31.0,0.0,79.0,0.0,77.0,0.0,649342.0,312100.0,337242.0,0.0,640445.0,642090.0,3137690.0,21717.124,0.735,68817.0,46834.0,88332.0,129802.0,93402.0,99615.0,78994.0,29881.0,13665.0,0.0
MO,2022,MO,Macau,0,714.0,6.0,710.0,0.0,793.0,6.0,787.0,0.0,649342.0,312100.0,337242.0,0.0,640445.0,642090.0,3137690.0,21717.124,0.735,68817.0,46834.0,88332.0,129802.0,93402.0,99615.0,78994.0,29881.0,13665.0,0.0
MP,2020,MP,Northern Mariana Islands,0,122.0,2.0,0.0,27103.0,122.0,2.0,0.0,27103.0,57557.0,22286.0,19704.0,4744.0,52472.0,2159137.0,3137690.0,125.124,0.735,6179.0,8143.0,5702.0,3331.0,5887.0,7098.0,4189.0,1195.0,266.0,470.88972670570047
MP,2021,MP,Northern Mariana Islands,0,3165.0,12.0,0.0,32007.0,3287.0,14.0,0.0,59110.0,57557.0,22286.0,19704.0,4744.0,52472.0,2159137.0,3137690.0,125.124,0.735,6179.0,8143.0,5702.0,3331.0,5887.0,7098.0,4189.0,1195.0,266.0,556.0922216237817
MP,2022,MP,Northern Mariana Islands,0,9868.0,26.0,0.0,0.0,13155.0,40.0,0.0,0.0,57557.0,22286.0,19704.0,4744.0,52472.0,2159137.0,3137690.0,125.124,0.735,6179.0,8143.0,5702.0,3331.0,5887.0,7098.0,4189.0,1195.0,266.0,0.0
MQ,2020,MQ,Martinique,0,6091.0,43.0,0.0,0.0,6091.0,43.0,0.0,0.0,375265.0,172607.0,202658.0,1758851.0,3850231.0,2159137.0,3137690.0,354.024,0.735,35953.0,47122.0,41372.0,34102.0,44187.0,62795.0,52467.0,33672.0,23595.0,0.0
MQ,2021,MQ,Martinique,0,43914.0,741.0,0.0,0.0,50005.0,784.0,0.0,0.0,375265.0,172607.0,202658.0,1758851.0,3850231.0,2159137.0,3137690.0,354.024,0.735,35953.0,47122.0,41372.0,34102.0,44187.0,62795.0,52467.0,33672.0,23595.0,0.0
MQ,2022,MQ,Martinique,0,169524.0,252.0,0.0,0.0,219529.0,1036.0,0.0,0.0,375265.0,172607.0,202658.0,1758851.0,3850231.0,2159137.0,3137690.0,354.024,0.735,35953.0,47122.0,41372.0,34102.0,44187.0,62795.0,52467.0,33672.0,23595.0,0.0
MR,2020,MR,Mauritania,0,14581.0,350.0,0.0,21560.0,14581.0,350.0,0.0,104875.0,4649660.0,2334981.0,2314679.0,2058875.0,2466821.0,1258973.0,1258973.0,4.511,0.52,1307828.0,1007555.0,787902.0,619779.0,422632.0,267150.0,151073.0,67186.0,18555.0,4.6368981818025405
MR,2021,MR,Mauritania,0,27286.0,520.0,0.0,1869.0,41867.0,870.0,0.0,254282.0,4649660.0,2334981.0,2314679.0,2058875.0,2466821.0,1258973.0,1258973.0,4.511,0.52,1307828.0,1007555.0,787902.0,619779.0,422632.0,267150.0,151073.0,67186.0,18555.0,0.40196487485106436
MR,2022,MR,Mauritania,0,20911.0,123.0,0.0,21776.0,62778.0,993.0,0.0,998154.0,4649660.0,2334981.0,2314679.0,2058875.0,2466821.0,1258973.0,1258973.0,4.511,0.52,1307828.0,1007555.0,787902.0,619779.0,422632.0,267150.0,151073.0,67186.0,18555.0,4.683353191416146
MS,2020,MS,Montserrat,0,13.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,4999.0,2667.0,2678.0,1758851.0,3850231.0,2159137.0,3137690.0,49.99,0.735,578.0,648.0,1085.0,892.0,915.0,662.0,340.0,152.0,73.0,0.0
MS,2021,MS,Montserrat,0,37.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,4999.0,2667.0,2678.0,1758851.0,3850231.0,2159137.0,3137690.0,49.99,0.735,578.0,648.0,1085.0,892.0,915.0,662.0,340.0,152.0,73.0,0.0
MS,2022,MS,Montserrat,0,1276.0,7.0,0.0,0.0,1326.0,8.0,0.0,0.0,4999.0,2667.0,2678.0,1758851.0,3850231.0,2159137.0,3137690.0,49.99,0.735,578.0,648.0,1085.0,892.0,915.0,662.0,340.0,152.0,73.0,0.0
MT,2020,MT,Malta,0,13102.0,220.0,0.0,403716.0,13102.0,220.0,0.0,517536.0,493559.0,251836.0,241723.0,26751.0,475902.0,2159137.0,3137690.0,1548.3,0.839,46307.0,43517.0,75568.0,81203.0,65167.0,58962.0,59304.0,42685.0,20846.0,817.9690776583955
MT,2021,MT,Malta,0,41145.0,259.0,0.0,1037858.0,54247.0,479.0,0.0,1555394.0,493559.0,251836.0,241723.0,26751.0,475902.0,2159137.0,3137690.0,1548.3,0.839,46307.0,43517.0,75568.0,81203.0,65167.0,58962.0,59304.0,42685.0,20846.0,2102.804325318756
MT,2022,MT,Malta,0,60101.0,324.0,0.0,395464.0,114348.0,803.0,0.0,1950858.0,493559.0,251836.0,241723.0,26751.0,475902.0,2159137.0,3137690.0,1548.3,0.839,46307.0,43517.0,75568.0,81203.0,65167.0,58962.0,59304.0,42685.0,20846.0,801.2496986175918
MU,2020,MU,Mauritius,0,527.0,10.0,0.0,0.0,527.0,10.0,0.0,0.0,1271767.0,627480.0,644287.0,749731.0,515980.0,2159137.0,3137690.0,626.486,0.79,132886.0,175164.0,196809.0,175108.0,182090.0,175349.0,137990.0,69213.0,27158.0,0.0
MU,2021,MU,Mauritius,0,90950.0,776.0,0.0,0.0,91477.0,786.0,0.0,0.0,1271767.0,627480.0,644287.0,749731.0,515980.0,2159137.0,3137690.0,626.486,0.79,132886.0,175164.0,196809.0,175108.0,182090.0,175349.0,137990.0,69213.0,27158.0,0.0
MU,2022,MU,Mauritius,0,169470.0,238.0,0.0,0.0,260947.0,1024.0,0.0,1282782.0,1271767.0,627480.0,644287.0,749731.0,515980.0,2159137.0,3137690.0,626.486,0.79,132886.0,175164.0,196809.0,175108.0,182090.0,175349.0,137990.0,69213.0,27158.0,0.0
MV,2020,MV,Maldives,0,13834.0,48.0,0.0,308457.0,13834.0,48.0,0.0,308457.0,540542.0,342928.0,197614.0,317308.0,213645.0,2159137.0,3137690.0,1801.807,0.717,72821.0,59438.0,139684.0,137607.0,64649.0,35316.0,18164.0,8466.0,4397.0,570.6439092614451
MV,2021,MV,Maldives,0,82218.0,214.0,0.0,1565305.0,96052.0,262.0,0.0,1873762.0,540542.0,342928.0,197614.0,317308.0,213645.0,2159137.0,3137690.0,1801.807,0.717,72821.0,59438.0,139684.0,137607.0,64649.0,35316.0,18164.0,8466.0,4397.0,2895.8064313226355
MV,2022,MV,Maldives,0,88914.0,46.0,0.0,337351.0,184966.0,308.0,0.0,2211113.0,540542.0,342928.0,197614.0,317308.0,213645.0,2159137.0,3137690.0,1801.807,0.717,72821.0,59438.0,139684.0,137607.0,64649.0,35316.0,18164.0,8466.0,4397.0,624.0976649363047
MW,2020,MW,Malawi,0,6683.0,191.0,0.0,57004.0,6683.0,191.0,0.0,85449.0,19129955.0,9434037.0,9695918.0,15429446.0,3199301.0,1074695.0,1074695.0,202.906,0.477,5662519.0,4738053.0,3377518.0,2286023.0,1436741.0,846148.0,480248.0,244242.0,58463.0,2.979829278218375
MW,2021,MW,Malawi,0,69145.0,2177.0,0.0,19492.0,75828.0,2368.0,0.0,309766.0,19129955.0,9434037.0,9695918.0,15429446.0,3199301.0,1074695.0,1074695.0,202.906,0.477,5662519.0,4738053.0,3377518.0,2286023.0,1436741.0,846148.0,480248.0,244242.0,58463.0,1.018925554189751
MW,2022,MW,Malawi,0,12014.0,307.0,0.0,6734.0,87842.0,2675.0,0.0,589303.0,19129955.0,9434037.0,9695918.0,15429446.0,3199301.0,1074695.0,1074695.0,202.906,0.477,5662519.0,4738053.0,3377518.0,2286023.0,1436741.0,846148.0,480248.0,244242.0,58463.0,0.35201337378995406
MX,2019,MX,Mexico,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,21671908.0,52010061.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,0.00022524155422330483
MX,2020,MX,Mexico,0,1522878.0,149455.0,0.0,3466414.0,1522878.0,149455.0,0.0,3466439.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,21671908.0,52010061.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,31.231219077656917
MX,2021,MX,Mexico,0,2536021.0,154570.0,0.0,8586256.0,4058899.0,304025.0,0.0,12052695.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,21671908.0,52010061.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,77.35926585596705
MX,2022,MX,Mexico,0,2978564.0,23985.0,0.0,3516769.0,2978564.0,23985.0,0.0,15569464.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,21671908.0,52010061.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,31.684900616173497
MY,2020,MY,Malaysia,0,113014.0,471.0,88940.0,4317443.0,113010.0,471.0,88940.0,4317441.0,32655400.0,16771000.0,15884400.0,7474011.0,24475766.0,7780301.0,7780301.0,98.512,0.802,5035800.0,5249500.0,6283800.0,5474500.0,3841900.0,3121600.0,2180400.0,1070700.0,397000.0,132.21222217458674
MY,2021,MY,Malaysia,0,2645076.0,31016.0,2596438.0,37528299.0,2758086.0,31487.0,2685378.0,41845740.0,32655400.0,16771000.0,15884400.0,7474011.0,24475766.0,7780301.0,7780301.0,98.512,0.802,5035800.0,5249500.0,6283800.0,5474500.0,3841900.0,3121600.0,2180400.0,1070700.0,397000.0,1149.2218438604336
MY,2022,MY,Malaysia,0,2055616.0,4812.0,2064820.0,22265536.0,4813702.0,36299.0,4750198.0,64111276.0,32655400.0,16771000.0,15884400.0,7474011.0,24475766.0,7780301.0,7780301.0,98.512,0.802,5035800.0,5249500.0,6283800.0,5474500.0,3841900.0,3121600.0,2180400.0,1070700.0,397000.0,681.8332036967853
MZ,2020,MZ,Mozambique,0,18794.0,167.0,0.0,268814.0,18794.0,167.0,0.0,273329.0,31255435.0,15188235.0,16067200.0,19273930.0,11092106.0,1668740.0,2773054.0,39.746,0.437,9717782.0,7595458.0,5294495.0,3588739.0,2289288.0,1400167.0,843662.0,420845.0,104999.0,8.600552191962775
MZ,2021,MZ,Mozambique,0,172928.0,1845.0,0.0,659468.0,191722.0,2012.0,0.0,1067326.0,31255435.0,15188235.0,16067200.0,19273930.0,11092106.0,1668740.0,2773054.0,39.746,0.437,9717782.0,7595458.0,5294495.0,3588739.0,2289288.0,1400167.0,843662.0,420845.0,104999.0,21.09930640862941
MZ,2022,MZ,Mozambique,0,38462.0,210.0,0.0,15769.0,230184.0,2222.0,0.0,1341769.0,31255435.0,15188235.0,16067200.0,19273930.0,11092106.0,1668740.0,2773054.0,39.746,0.437,9717782.0,7595458.0,5294495.0,3588739.0,2289288.0,1400167.0,843662.0,420845.0,104999.0,0.5045202538374526
NC,2020,NC,New Caledonia,0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,285491.0,143498.0,141993.0,83163.0,204637.0,2159137.0,3137690.0,15.618,0.735,41314.0,43203.0,43192.0,41491.0,40823.0,34951.0,22795.0,13303.0,4419.0,0.0
NC,2021,NC,New Caledonia,0,12890.0,281.0,0.0,0.0,12928.0,281.0,0.0,0.0,285491.0,143498.0,141993.0,83163.0,204637.0,2159137.0,3137690.0,15.618,0.735,41314.0,43203.0,43192.0,41491.0,40823.0,34951.0,22795.0,13303.0,4419.0,0.0
NC,2022,NC,New Caledonia,0,61294.0,33.0,0.0,0.0,74222.0,314.0,0.0,0.0,285491.0,143498.0,141993.0,83163.0,204637.0,2159137.0,3137690.0,15.618,0.735,41314.0,43203.0,43192.0,41491.0,40823.0,34951.0,22795.0,13303.0,4419.0,0.0
NE,2020,NE,Niger,0,3403.0,106.0,0.0,0.0,3403.0,106.0,0.0,0.0,24206636.0,12170165.0,12036471.0,19460484.0,3850231.0,1251511.0,1251511.0,19.11,0.354,8758026.0,5901125.0,3717357.0,2259015.0,1528694.0,1046850.0,644749.0,295959.0,54861.0,0.0
NE,2021,NE,Niger,0,4035.0,170.0,0.0,0.0,7438.0,276.0,0.0,0.0,24206636.0,12170165.0,12036471.0,19460484.0,3850231.0,1251511.0,1251511.0,19.11,0.354,8758026.0,5901125.0,3717357.0,2259015.0,1528694.0,1046850.0,644749.0,295959.0,54861.0,0.0
NE,2022,NE,Niger,0,1950.0,36.0,0.0,1713.0,9388.0,312.0,0.0,254538.0,24206636.0,12170165.0,12036471.0,19460484.0,3850231.0,1251511.0,1251511.0,19.11,0.354,8758026.0,5901125.0,3717357.0,2259015.0,1528694.0,1046850.0,644749.0,295959.0,54861.0,0.07076571895409177
NG,2020,NG,Nigeria,0,88587.0,1294.0,0.0,511053.0,88587.0,1294.0,0.0,948048.0,206139587.0,104469637.0,101669950.0,98156651.0,102806948.0,13903620.0,33486829.0,226.336,0.532,63852441.0,47703190.0,33177419.0,24368050.0,17037461.0,10700171.0,6258526.0,2623703.0,418626.0,2.479159910221417
NG,2021,NG,Nigeria,0,154290.0,1739.0,0.0,191002.0,242877.0,3033.0,0.0,3823309.0,206139587.0,104469637.0,101669950.0,98156651.0,102806948.0,13903620.0,33486829.0,226.336,0.532,63852441.0,47703190.0,33177419.0,24368050.0,17037461.0,10700171.0,6258526.0,2623703.0,418626.0,0.9265663271169744
NG,2022,NG,Nigeria,0,21740.0,121.0,0.0,0.0,264617.0,3154.0,0.0,5279608.0,206139587.0,104469637.0,101669950.0,98156651.0,102806948.0,13903620.0,33486829.0,226.336,0.532,63852441.0,47703190.0,33177419.0,24368050.0,17037461.0,10700171.0,6258526.0,2623703.0,418626.0,0.0
