location_key,YEAR,country_code,country_name,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
LC,2020,LC,Saint Lucia,0.0,353.0,5.0,0.0,0.0,353.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC,2021,LC,Saint Lucia,0.0,13287.0,296.0,0.0,0.0,13640.0,301.0,0.0,0.0,55681.0,55681.0,32012.0,49313.0,104994.0,104994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC,2022,LC,Saint Lucia,0.0,15319.0,92.0,0.0,1562.0,28959.0,393.0,0.0,208560.0,4292.0,59973.0,5467.0,54780.0,17558.0,122552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LI,2020,LI,Liechtenstein,0.0,2247.0,44.0,1810.0,21838.0,2247.0,44.0,1810.0,20941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LI,2021,LI,Liechtenstein,0.0,4082.0,25.0,3905.0,67625.0,6329.0,69.0,5715.0,88566.0,26154.0,26154.0,25602.0,25602.0,63016.0,63016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LI,2022,LI,Liechtenstein,0.0,13027.0,16.0,13478.0,32021.0,19390.0,86.0,19193.0,120587.0,343.0,26497.0,652.0,26254.0,8401.0,71417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LK,2020,LK,Sri Lanka,0.0,44371.0,211.0,0.0,1265017.0,44371.0,211.0,0.0,1265017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LK,2021,LK,Sri Lanka,0.0,543564.0,14808.0,0.0,5438586.0,587935.0,15019.0,0.0,6703603.0,15991500.0,15991500.0,13837164.0,13843044.0,33841264.0,33841264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LK,2022,LK,Sri Lanka,0.0,82584.0,1718.0,0.0,987442.0,670519.0,16737.0,0.0,7691045.0,1123119.0,17114619.0,801685.0,14644729.0,6087249.0,39928513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR,2020,LR,Liberia,0.0,1856.0,89.0,0.0,0.0,1856.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR,2021,LR,Liberia,0.0,4888.0,198.0,0.0,0.0,6744.0,287.0,0.0,0.0,748434.0,784838.0,755123.0,755263.0,843909.0,880313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR,2022,LR,Liberia,0.0,1185.0,7.0,0.0,0.0,7929.0,294.0,0.0,139824.0,2718867.0,3503705.0,2194431.0,2949694.0,2625321.0,3505634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LS,2020,LS,Lesotho,0.0,2577.0,64.0,0.0,0.0,2577.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LS,2021,LS,Lesotho,0.0,27411.0,609.0,0.0,0.0,29988.0,673.0,0.0,0.0,782175.0,782175.0,727406.0,727528.0,857925.0,857925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LS,2022,LS,Lesotho,0.0,4299.0,31.0,0.0,553.0,34287.0,704.0,0.0,459732.0,142073.0,924248.0,145133.0,872661.0,219191.0,1077116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT,2020,LT,Lithuania,0.0,149105.0,1893.0,0.0,1646429.0,149105.0,1893.0,0.0,1646429.0,7338.0,9755.0,0.0,0.0,7338.0,9755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT,2021,LT,Lithuania,0.0,378801.0,5541.0,0.0,5265312.0,527906.0,7434.0,0.0,6911741.0,1908055.0,1917810.0,1831079.0,1832173.0,4122117.0,4131872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT,2022,LT,Lithuania,0.0,704461.0,1867.0,0.0,1806445.0,1232367.0,9301.0,0.0,8718186.0,37088.0,1954898.0,46308.0,1878481.0,367791.0,4499663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LU,2020,LU,Luxembourg,0.0,46736.0,509.0,0.0,787441.0,46736.0,509.0,0.0,1651995.0,1251.0,1251.0,0.0,0.0,1251.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LU,2021,LU,Luxembourg,0.0,58282.0,407.0,0.0,2172369.0,105018.0,916.0,0.0,3824364.0,463152.0,464403.0,37422.0,37869.0,1075171.0,1076423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LU,2022,LU,Luxembourg,0.0,183509.0,210.0,0.0,475537.0,288527.0,1126.0,0.0,4299901.0,17254.0,481657.0,425086.0,462955.0,267170.0,1343593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LV,2020,LV,Latvia,0.0,41929.0,668.0,0.0,880975.0,41929.0,668.0,0.0,880975.0,2333.0,2334.0,1.0,2.0,2335.0,2336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LV,2021,LV,Latvia,0.0,235092.0,3911.0,0.0,4677188.0,277021.0,4579.0,0.0,5558163.0,1311789.0,1314123.0,1262505.0,1262507.0,2553219.0,2555555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LV,2022,LV,Latvia,0.0,634981.0,1386.0,0.0,1705403.0,912002.0,5965.0,0.0,7263566.0,32061.0,1346184.0,43469.0,1305976.0,340161.0,2895716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY,2020,LY,Libya,0.0,100744.0,1487.0,0.0,440187.0,100744.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY,2021,LY,Libya,0.0,287990.0,4223.0,0.0,1228616.0,388734.0,5710.0,0.0,0.0,1853447.0,1854197.0,773627.0,825677.0,2679124.0,2679874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY,2022,LY,Libya,0.0,118175.0,727.0,0.0,311734.0,506909.0,6437.0,0.0,0.0,450208.0,2304405.0,403015.0,1228692.0,1029331.0,3709205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,2020,MA,Morocco,0.0,440970.0,7425.0,0.0,4398413.0,440970.0,7425.0,0.0,4473704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,2021,MA,Morocco,0.0,524450.0,7426.0,0.0,4934270.0,965420.0,14851.0,0.0,9899598.0,22272889.0,24630172.0,22989742.0,22994609.0,50265580.0,50265580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,2022,MA,Morocco,0.0,299291.0,1425.0,0.0,1155022.0,1264711.0,16276.0,0.0,11738659.0,365527.0,24995699.0,494531.0,23489140.0,4942048.0,55207628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC,2020,MC,Monaco,0.0,885.0,3.0,0.0,0.0,885.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC,2021,MC,Monaco,0.0,4325.0,36.0,0.0,0.0,5210.0,39.0,0.0,0.0,20426.0,28875.0,18504.0,25667.0,65140.0,65140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC,2022,MC,Monaco,0.0,9261.0,24.0,0.0,0.0,14471.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,2020,MD,Moldova,0.0,145258.0,3155.0,0.0,195496.0,145258.0,3155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,2021,MD,Moldova,0.0,231176.0,7129.0,0.0,1852284.0,376434.0,10284.0,0.0,0.0,986048.0,989897.0,974155.0,982152.0,1772664.0,1776513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,2022,MD,Moldova,0.0,206749.0,1524.0,0.0,512557.0,583183.0,11808.0,0.0,0.0,93389.0,1083286.0,81273.0,1063425.0,389087.0,2165600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,2020,ME,Montenegro,0.0,48544.0,682.0,0.0,0.0,48544.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,2021,ME,Montenegro,0.0,123423.0,1729.0,0.0,0.0,171967.0,2411.0,0.0,0.0,283884.0,283884.0,272521.0,272853.0,634517.0,634517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,2022,ME,Montenegro,0.0,105838.0,367.0,0.0,0.0,277805.0,2778.0,0.0,0.0,8899.0,292783.0,12016.0,284869.0,44654.0,679171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG,2020,MG,Madagascar,0.0,17767.0,262.0,0.0,28934.0,17767.0,262.0,0.0,101223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG,2021,MG,Madagascar,0.0,34667.0,805.0,0.0,96542.0,52434.0,1067.0,0.0,331121.0,588394.0,589003.0,356528.0,541160.0,741460.0,742069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG,2022,MG,Madagascar,0.0,14218.0,343.0,0.0,0.0,66652.0,1410.0,0.0,451753.0,933372.0,1522375.0,919601.0,1460761.0,1067163.0,1809232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,2020,MH,Marshall Islands,0.0,4.0,0.0,0.0,94.0,4.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,2021,MH,Marshall Islands,0.0,0.0,0.0,0.0,3090.0,4.0,0.0,0.0,3184.0,25459.0,26082.0,22892.0,22893.0,47390.0,48029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,2022,MH,Marshall Islands,0.0,15176.0,17.0,0.0,0.0,15180.0,17.0,0.0,0.0,14947.0,41029.0,9860.0,32753.0,39443.0,87472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK,2020,MK,Macedonia,0.0,83743.0,2510.0,0.0,399355.0,83743.0,2510.0,0.0,402481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK,2021,MK,Macedonia,0.0,141732.0,5475.0,0.0,347222.0,225475.0,7985.0,0.0,1511884.0,842871.0,842871.0,792915.0,816777.0,1755026.0,1755026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK,2022,MK,Macedonia,0.0,116414.0,1531.0,0.0,52754.0,341889.0,9516.0,0.0,2074132.0,11385.0,854256.0,21006.0,837783.0,106028.0,1861054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML,2020,ML,Mali,0.0,7201.0,271.0,0.0,0.0,7201.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML,2021,ML,Mali,0.0,14177.0,397.0,0.0,0.0,21378.0,668.0,0.0,0.0,877525.0,877525.0,379745.0,392809.0,1057653.0,1057653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML,2022,ML,Mali,0.0,11007.0,71.0,0.0,605.0,32385.0,739.0,0.0,708110.0,1325653.0,2203178.0,1259639.0,1652448.0,1932648.0,2990301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MM,2020,MM,Myanmar,0.0,125616.0,2711.0,0.0,1759498.0,125616.0,2711.0,0.0,1833995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MM,2021,MM,Myanmar,0.0,405409.0,16563.0,0.0,2484638.0,531025.0,19274.0,0.0,4791847.0,18829259.0,18829259.0,12989777.0,13029777.0,31859036.0,31859036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MM,2022,MM,Myanmar,0.0,86714.0,170.0,0.0,412324.0,617739.0,19444.0,0.0,8332037.0,15948055.0,34777314.0,14515552.0,27545329.0,32690958.0,64549994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2020,MN,Mongolia,0.0,1242.0,1.0,0.0,509069.0,1242.0,1.0,0.0,618748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2021,MN,Mongolia,0.0,692304.0,1986.0,0.0,4863380.0,693546.0,1987.0,0.0,6392729.0,2262872.0,2265984.0,2141966.0,2163572.0,5340605.0,5340605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2022,MN,Mongolia,0.0,288072.0,143.0,0.0,117744.0,981618.0,2130.0,0.0,7408778.0,6981.0,2272965.0,12045.0,2175617.0,152314.0,5492919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2020,MO,Macau,0.0,36.0,0.0,41.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2021,MO,Macau,0.0,33.0,0.0,31.0,0.0,79.0,0.0,77.0,0.0,451987.0,493104.0,444050.0,461609.0,972604.0,972604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022,MO,Macau,0.0,714.0,6.0,710.0,0.0,793.0,6.0,787.0,0.0,131304.0,624408.0,136725.0,598334.0,528645.0,1501249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP,2020,MP,Northern Mariana Islands,0.0,122.0,2.0,0.0,27103.0,122.0,2.0,0.0,27103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP,2021,MP,Northern Mariana Islands,0.0,3165.0,12.0,0.0,32007.0,3287.0,14.0,0.0,59110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP,2022,MP,Northern Mariana Islands,0.0,9868.0,26.0,0.0,0.0,13155.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ,2020,MQ,Martinique,0.0,6091.0,43.0,0.0,0.0,6091.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ,2021,MQ,Martinique,0.0,43914.0,741.0,0.0,0.0,50005.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MQ,2022,MQ,Martinique,0.0,169524.0,252.0,0.0,0.0,219529.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MR,2020,MR,Mauritania,0.0,14581.0,350.0,0.0,21560.0,14581.0,350.0,0.0,104875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MR,2021,MR,Mauritania,0.0,27286.0,520.0,0.0,1869.0,41867.0,870.0,0.0,254282.0,1166230.0,1166230.0,760809.0,767082.0,1937226.0,1937226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MR,2022,MR,Mauritania,0.0,20911.0,123.0,0.0,21776.0,62778.0,993.0,0.0,998154.0,838819.0,2005049.0,656817.0,1423899.0,1314394.0,3251620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS,2020,MS,Montserrat,0.0,13.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS,2021,MS,Montserrat,0.0,37.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,1547.0,1547.0,1432.0,1472.0,3020.0,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS,2022,MS,Montserrat,0.0,1276.0,7.0,0.0,0.0,1326.0,8.0,0.0,0.0,539.0,2086.0,460.0,1932.0,1508.0,4528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2020,MT,Malta,0.0,13102.0,220.0,0.0,403716.0,13102.0,220.0,0.0,517536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2021,MT,Malta,0.0,41145.0,259.0,0.0,1037858.0,54247.0,479.0,0.0,1555394.0,432910.0,444615.0,434676.0,435874.0,1060569.0,1072274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
